"global_turn_id";"query";"answer";"alternative_answer";"level_0_query_need";"level_1_query_need";"is_exact_query_answer_match";"is_internal_knowledge_source";"is_reasoning";"recipe_id";"recipe_title";"step_number";"conv_id";"turn_id";"source_url"
"31_13";"how long should I cook it for";"about 12 minutes";"12 minutes";"fact";"time";"True";"True";"False";"33";"Vegetables Wellington (The Ultimate Vegan Plant-Based Holiday Roast) Recipe";"6";"31";"13";"https://www.seriouseats.com/vegetables-wellington-the-ultimate-plant-based-vegan-holiday-roast-recipe"
"31_14";"what should I add as well as pepper";"salt";"";"fact";"ingredient";"True";"True";"False";"33";"Vegetables Wellington (The Ultimate Vegan Plant-Based Holiday Roast) Recipe";"6";"31";"14";"https://www.seriouseats.com/vegetables-wellington-the-ultimate-plant-based-vegan-holiday-roast-recipe"
"31_15";"what do I need to put it into";"food processor work bowl";"";"fact";"equipment";"True";"True";"False";"33";"Vegetables Wellington (The Ultimate Vegan Plant-Based Holiday Roast) Recipe";"6";"31";"15";"https://www.seriouseats.com/vegetables-wellington-the-ultimate-plant-based-vegan-holiday-roast-recipe"
"31_16";"what should I transfer the seeds into";"bowl";"";"fact";"equipment";"True";"True";"False";"33";"Vegetables Wellington (The Ultimate Vegan Plant-Based Holiday Roast) Recipe";"7";"31";"16";"https://www.seriouseats.com/vegetables-wellington-the-ultimate-plant-based-vegan-holiday-roast-recipe"
"31_17";"what should I use to scrape down the sides";"rubber spatula";"";"fact";"equipment";"True";"True";"False";"33";"Vegetables Wellington (The Ultimate Vegan Plant-Based Holiday Roast) Recipe";"7";"31";"17";"https://www.seriouseats.com/vegetables-wellington-the-ultimate-plant-based-vegan-holiday-roast-recipe"
"31_18";"I should add the palsy tarragon chives and what else";"chervil";"";"fact";"ingredient";"True";"True";"False";"33";"Vegetables Wellington (The Ultimate Vegan Plant-Based Holiday Roast) Recipe";"8";"31";"18";"https://www.seriouseats.com/vegetables-wellington-the-ultimate-plant-based-vegan-holiday-roast-recipe"
"31_19";"I should season it with pepper and what";"salt";"";"fact";"ingredient";"True";"True";"False";"33";"Vegetables Wellington (The Ultimate Vegan Plant-Based Holiday Roast) Recipe";"8";"31";"19";"https://www.seriouseats.com/vegetables-wellington-the-ultimate-plant-based-vegan-holiday-roast-recipe"
"31_20";"i should add half of what of the mixture";"cup";"";"fact";"amount";"True";"True";"False";"33";"Vegetables Wellington (The Ultimate Vegan Plant-Based Holiday Roast) Recipe";"9";"31";"20";"https://www.seriouseats.com/vegetables-wellington-the-ultimate-plant-based-vegan-holiday-roast-recipe"
"31_21";"spread half of the what";"mushroom";"";"fact";"ingredient";"True";"True";"False";"33";"Vegetables Wellington (The Ultimate Vegan Plant-Based Holiday Roast) Recipe";"12";"31";"21";"https://www.seriouseats.com/vegetables-wellington-the-ultimate-plant-based-vegan-holiday-roast-recipe"
"31_22";"lay what in";"roasted carrots";"";"fact";"ingredient";"True";"True";"False";"33";"Vegetables Wellington (The Ultimate Vegan Plant-Based Holiday Roast) Recipe";"12";"31";"22";"https://www.seriouseats.com/vegetables-wellington-the-ultimate-plant-based-vegan-holiday-roast-recipe"
"31_23";"what should I spread into a thin even layer";"mixture";"";"fact";"ingredient";"True";"True";"False";"33";"Vegetables Wellington (The Ultimate Vegan Plant-Based Holiday Roast) Recipe";"14";"31";"23";"https://www.seriouseats.com/vegetables-wellington-the-ultimate-plant-based-vegan-holiday-roast-recipe"
"31_24";"I need to roughly fit it on a piece of phyllo what";"dough";"";"fact";"ingredient";"True";"True";"False";"33";"Vegetables Wellington (The Ultimate Vegan Plant-Based Holiday Roast) Recipe";"14";"31";"24";"https://www.seriouseats.com/vegetables-wellington-the-ultimate-plant-based-vegan-holiday-roast-recipe"
"31_25";"I need to place the existing carrot and what";"mushroom";"";"fact";"ingredient";"True";"True";"False";"33";"Vegetables Wellington (The Ultimate Vegan Plant-Based Holiday Roast) Recipe";"18";"31";"25";"https://www.seriouseats.com/vegetables-wellington-the-ultimate-plant-based-vegan-holiday-roast-recipe"
"31_26";"what kind of oil should I use";"olive";"";"fact";"ingredient";"True";"True";"False";"33";"Vegetables Wellington (The Ultimate Vegan Plant-Based Holiday Roast) Recipe";"18";"31";"26";"https://www.seriouseats.com/vegetables-wellington-the-ultimate-plant-based-vegan-holiday-roast-recipe"
"31_27";"what should I score it with";"sharp paring knife";"";"fact";"equipment";"True";"True";"False";"33";"Vegetables Wellington (The Ultimate Vegan Plant-Based Holiday Roast) Recipe";"18";"31";"27";"https://www.seriouseats.com/vegetables-wellington-the-ultimate-plant-based-vegan-holiday-roast-recipe"
"31_28";"how long should I bake it for";"about 40 minutes";"";"fact";"time";"True";"True";"False";"33";"Vegetables Wellington (The Ultimate Vegan Plant-Based Holiday Roast) Recipe";"19";"31";"28";"https://www.seriouseats.com/vegetables-wellington-the-ultimate-plant-based-vegan-holiday-roast-recipe"
"31_29";"how long do I need to let it cool";"for 10 minutes";"";"fact";"time";"True";"True";"False";"33";"Vegetables Wellington (The Ultimate Vegan Plant-Based Holiday Roast) Recipe";"19";"31";"29";"https://www.seriouseats.com/vegetables-wellington-the-ultimate-plant-based-vegan-holiday-roast-recipe"
"31_30";"what should I use to stir it";"whisk";"";"fact";"equipment";"True";"True";"False";"33";"Vegetables Wellington (The Ultimate Vegan Plant-Based Holiday Roast) Recipe";"20";"31";"30";"https://www.seriouseats.com/vegetables-wellington-the-ultimate-plant-based-vegan-holiday-roast-recipe"
"31_31";"what should I drizzle";"stock";"";"fact";"ingredient";"True";"True";"False";"33";"Vegetables Wellington (The Ultimate Vegan Plant-Based Holiday Roast) Recipe";"20";"31";"31";"https://www.seriouseats.com/vegetables-wellington-the-ultimate-plant-based-vegan-holiday-roast-recipe"
"31_32";"I should add soy sauce bay leaves and what";"thyme";"";"fact";"ingredient";"True";"True";"False";"33";"Vegetables Wellington (The Ultimate Vegan Plant-Based Holiday Roast) Recipe";"20";"31";"32";"https://www.seriouseats.com/vegetables-wellington-the-ultimate-plant-based-vegan-holiday-roast-recipe"
"32_1";"what do I measure the sauces with";"teaspoons";"";"fact";"equipment";"True";"True";"False";"46";"Thai-Style Beef With Basil and Chilies (Phat Bai Horapha) Recipe";"1";"32";"1";"https://www.seriouseats.com/thai-style-beef-basil-chilies-recipe"
"32_2";"what kind of sauce do I need two teaspoons of";"fish";"fish sauce";"fact";"ingredient";"True";"True";"False";"46";"Thai-Style Beef With Basil and Chilies (Phat Bai Horapha) Recipe";"1";"32";"2";"https://www.seriouseats.com/thai-style-beef-basil-chilies-recipe"
"32_3";"how long do I marinate the sauce for";"15 minutes";"";"fact";"time";"True";"True";"False";"46";"Thai-Style Beef With Basil and Chilies (Phat Bai Horapha) Recipe";"1";"32";"3";"https://www.seriouseats.com/thai-style-beef-basil-chilies-recipe"
"32_4";"what kind of sauce do I mix with the fish sauce";"soy";"soy sauce";"fact";"ingredient";"True";"True";"False";"46";"Thai-Style Beef With Basil and Chilies (Phat Bai Horapha) Recipe";"2";"32";"4";"https://www.seriouseats.com/thai-style-beef-basil-chilies-recipe"
"32_5";"what do I finely slice";"garlic";"";"fact";"ingredient";"True";"True";"False";"46";"Thai-Style Beef With Basil and Chilies (Phat Bai Horapha) Recipe";"2";"32";"5";"https://www.seriouseats.com/thai-style-beef-basil-chilies-recipe"
"32_6";"what do I combine the garlic chili and lime leaves with";"shallot";"";"fact";"ingredient";"True";"True";"False";"46";"Thai-Style Beef With Basil and Chilies (Phat Bai Horapha) Recipe";"2";"32";"6";"https://www.seriouseats.com/thai-style-beef-basil-chilies-recipe"
"32_7";"what do i add once the wok is smoking";"half of beef";"";"fact";"ingredient";"False";"True";"False";"46";"Thai-Style Beef With Basil and Chilies (Phat Bai Horapha) Recipe";"3";"32";"7";"https://www.seriouseats.com/thai-style-beef-basil-chilies-recipe"
"32_8";"what do I do over the high heat";"reheat wok";"";"competence";"preparation";"True";"True";"False";"46";"Thai-Style Beef With Basil and Chilies (Phat Bai Horapha) Recipe";"4";"32";"8";"https://www.seriouseats.com/thai-style-beef-basil-chilies-recipe"
"32_9";"Over what do I reheat the wok";"high heat";"";"fact";"temperature";"True";"True";"False";"46";"Thai-Style Beef With Basil and Chilies (Phat Bai Horapha) Recipe";"4";"32";"9";"https://www.seriouseats.com/thai-style-beef-basil-chilies-recipe"
"32_10";"how long do I soften the shallots for";"about 1 minute";"";"fact";"time";"True";"True";"False";"46";"Thai-Style Beef With Basil and Chilies (Phat Bai Horapha) Recipe";"4";"32";"10";"https://www.seriouseats.com/thai-style-beef-basil-chilies-recipe"
"32_11";"what should look moist";"beef";"";"fact";"ingredient";"True";"True";"False";"46";"Thai-Style Beef With Basil and Chilies (Phat Bai Horapha) Recipe";"5";"32";"11";"https://www.seriouseats.com/thai-style-beef-basil-chilies-recipe"
"32_12";"what do I add after the meat is cooked";"basil";"";"fact";"ingredient";"True";"True";"False";"46";"Thai-Style Beef With Basil and Chilies (Phat Bai Horapha) Recipe";"5";"32";"12";"https://www.seriouseats.com/thai-style-beef-basil-chilies-recipe"
"32_13";"what do I season with as well as salt";"red pepper";"";"fact";"ingredient";"True";"True";"False";"46";"Thai-Style Beef With Basil and Chilies (Phat Bai Horapha) Recipe";"5";"32";"13";"https://www.seriouseats.com/thai-style-beef-basil-chilies-recipe"
"49_1";"how much garlic do I need to chop";"6 medium cloves";"";"fact";"amount";"False";"True";"False";"46";"Thai-Style Beef With Basil and Chilies (Phat Bai Horapha) Recipe";"2";"49";"1";"https://www.seriouseats.com/thai-style-beef-basil-chilies-recipe"
"49_2";"how many shallots";"1 small shallot";"";"fact";"amount";"False";"True";"False";"46";"Thai-Style Beef With Basil and Chilies (Phat Bai Horapha) Recipe";"2";"49";"2";"https://www.seriouseats.com/thai-style-beef-basil-chilies-recipe"
"49_3";"what is the next step";"reheat wok";"";"competence";"preparation";"True";"True";"False";"46";"Thai-Style Beef With Basil and Chilies (Phat Bai Horapha) Recipe";"4";"49";"3";"https://www.seriouseats.com/thai-style-beef-basil-chilies-recipe"
"49_4";"what temperature does the wok need to be";"high heat";"";"fact";"temperature";"True";"True";"False";"46";"Thai-Style Beef With Basil and Chilies (Phat Bai Horapha) Recipe";"4";"49";"4";"https://www.seriouseats.com/thai-style-beef-basil-chilies-recipe"
"49_5";"how long do I stir fry";"about 1 minute";"";"fact";"time";"True";"True";"False";"46";"Thai-Style Beef With Basil and Chilies (Phat Bai Horapha) Recipe";"4";"49";"5";"https://www.seriouseats.com/thai-style-beef-basil-chilies-recipe"
"49_6";"what is the herb to add";"basil";"";"fact";"ingredient";"True";"True";"False";"46";"Thai-Style Beef With Basil and Chilies (Phat Bai Horapha) Recipe";"5";"49";"6";"https://www.seriouseats.com/thai-style-beef-basil-chilies-recipe"
"49_7";"what seasoning do I add";"salt and and optional thai chili or red pepper flakes";"";"fact";"ingredient";"False";"True";"False";"46";"Thai-Style Beef With Basil and Chilies (Phat Bai Horapha) Recipe";"5";"49";"7";"https://www.seriouseats.com/thai-style-beef-basil-chilies-recipe"
"59_1";"how much fish sauce do I need";"teaspoons";"";"fact";"amount";"True";"True";"False";"46";"Thai-Style Beef With Basil and Chilies (Phat Bai Horapha) Recipe";"1";"59";"1";"https://www.seriouseats.com/thai-style-beef-basil-chilies-recipe"
"59_2";"what sauce do I need two teaspoons of";"fish";"";"fact";"ingredient";"True";"True";"False";"46";"Thai-Style Beef With Basil and Chilies (Phat Bai Horapha) Recipe";"1";"59";"2";"https://www.seriouseats.com/thai-style-beef-basil-chilies-recipe"
"59_3";"how long do I have to marinate it for";"15 minutes";"";"fact";"time";"True";"True";"False";"46";"Thai-Style Beef With Basil and Chilies (Phat Bai Horapha) Recipe";"1";"59";"3";"https://www.seriouseats.com/thai-style-beef-basil-chilies-recipe"
"59_4";"what else do I slice with the chilis";"garlic";"";"fact";"ingredient";"True";"True";"False";"46";"Thai-Style Beef With Basil and Chilies (Phat Bai Horapha) Recipe";"2";"59";"4";"https://www.seriouseats.com/thai-style-beef-basil-chilies-recipe"
"59_5";"what do I combine the garlic and chilis with";"shallot";"";"fact";"ingredient";"True";"True";"False";"46";"Thai-Style Beef With Basil and Chilies (Phat Bai Horapha) Recipe";"2";"59";"5";"https://www.seriouseats.com/thai-style-beef-basil-chilies-recipe"
"59_6";"what do I add to the pot after the oil";"beef";"";"fact";"ingredient";"True";"True";"False";"46";"Thai-Style Beef With Basil and Chilies (Phat Bai Horapha) Recipe";"3";"59";"6";"https://www.seriouseats.com/thai-style-beef-basil-chilies-recipe"
"59_7";"what do I need to wipe out at the end";"wok";"";"fact";"equipment";"True";"True";"False";"46";"Thai-Style Beef With Basil and Chilies (Phat Bai Horapha) Recipe";"3";"59";"7";"https://www.seriouseats.com/thai-style-beef-basil-chilies-recipe"
"59_8";"what do I do with the wok first";"reheat wok";"";"competence";"preparation";"True";"True";"False";"46";"Thai-Style Beef With Basil and Chilies (Phat Bai Horapha) Recipe";"4";"59";"8";"https://www.seriouseats.com/thai-style-beef-basil-chilies-recipe"
"59_9";"what heat do I use";"high heat";"";"fact";"temperature";"True";"True";"False";"46";"Thai-Style Beef With Basil and Chilies (Phat Bai Horapha) Recipe";"4";"59";"9";"https://www.seriouseats.com/thai-style-beef-basil-chilies-recipe"
"59_10";"how long do I cook the shallots for";"about 1 minute";"";"fact";"time";"True";"True";"False";"46";"Thai-Style Beef With Basil and Chilies (Phat Bai Horapha) Recipe";"4";"59";"10";"https://www.seriouseats.com/thai-style-beef-basil-chilies-recipe"
"59_11";"what herb do I use";"basil";"";"fact";"ingredient";"True";"True";"False";"46";"Thai-Style Beef With Basil and Chilies (Phat Bai Horapha) Recipe";"5";"59";"11";"https://www.seriouseats.com/thai-style-beef-basil-chilies-recipe"
"59_12";"what can I use instead of Thai chilies";"red pepper";"";"fact";"ingredient";"True";"True";"False";"46";"Thai-Style Beef With Basil and Chilies (Phat Bai Horapha) Recipe";"5";"59";"12";"https://www.seriouseats.com/thai-style-beef-basil-chilies-recipe"
"33_1";"what temperature should I preheat the oven to";"to 400°f";"";"fact";"temperature";"True";"True";"False";"34";"Pressure Cooker Butternut Squash Risotto With Frizzled Sage and Brown Butter Recipe";"1";"33";"1";"https://www.seriouseats.com/pressure-cooker-butternut-squash-risotto-sage-brown-butter-quick-easy-recipe"
"33_2";"what type of oil should I toss the large squash chunks with";"olive";"";"fact";"ingredient";"True";"True";"False";"34";"Pressure Cooker Butternut Squash Risotto With Frizzled Sage and Brown Butter Recipe";"1";"33";"2";"https://www.seriouseats.com/pressure-cooker-butternut-squash-risotto-sage-brown-butter-quick-easy-recipe"
"33_3";"what type of sprigs should I add to the mixture";"sage";"";"fact";"ingredient";"True";"True";"False";"34";"Pressure Cooker Butternut Squash Risotto With Frizzled Sage and Brown Butter Recipe";"1";"33";"3";"https://www.seriouseats.com/pressure-cooker-butternut-squash-risotto-sage-brown-butter-quick-easy-recipe"
"34_1";"to what temperature should I preheat the oven";"to 400°f";"400°F|200°C";"fact";"temperature";"True";"True";"False";"34";"Pressure Cooker Butternut Squash Risotto With Frizzled Sage and Brown Butter Recipe";"1";"34";"1";"https://www.seriouseats.com/pressure-cooker-butternut-squash-risotto-sage-brown-butter-quick-easy-recipe"
"34_2";"what do I need 2 tbsp of";"olive oil";"";"fact";"ingredient";"False";"True";"False";"34";"Pressure Cooker Butternut Squash Risotto With Frizzled Sage and Brown Butter Recipe";"1";"34";"2";"https://www.seriouseats.com/pressure-cooker-butternut-squash-risotto-sage-brown-butter-quick-easy-recipe"
"34_3";"what do I need sprigs of";"sage";"";"fact";"ingredient";"True";"True";"False";"34";"Pressure Cooker Butternut Squash Risotto With Frizzled Sage and Brown Butter Recipe";"1";"34";"3";"https://www.seriouseats.com/pressure-cooker-butternut-squash-risotto-sage-brown-butter-quick-easy-recipe"
"34_4";"how long does it take until the chunks are very tender";"about 45 minutes";"";"fact";"time";"True";"True";"False";"34";"Pressure Cooker Butternut Squash Risotto With Frizzled Sage and Brown Butter Recipe";"2";"34";"4";"https://www.seriouseats.com/pressure-cooker-butternut-squash-risotto-sage-brown-butter-quick-easy-recipe"
"34_5";"how long does it take until the diced squash is browned";"about 30 minutes";"";"fact";"time";"True";"True";"False";"34";"Pressure Cooker Butternut Squash Risotto With Frizzled Sage and Brown Butter Recipe";"2";"34";"5";"https://www.seriouseats.com/pressure-cooker-butternut-squash-risotto-sage-brown-butter-quick-easy-recipe"
"34_6";"what do I discard the sage sprigs from";"large squash";"";"fact";"ingredient";"True";"True";"False";"34";"Pressure Cooker Butternut Squash Risotto With Frizzled Sage and Brown Butter Recipe";"2";"34";"6";"https://www.seriouseats.com/pressure-cooker-butternut-squash-risotto-sage-brown-butter-quick-easy-recipe"
"34_7";"what do I transfer along with apple and garlic cloves";"large squash";"";"fact";"ingredient";"True";"True";"False";"34";"Pressure Cooker Butternut Squash Risotto With Frizzled Sage and Brown Butter Recipe";"3";"34";"7";"https://www.seriouseats.com/pressure-cooker-butternut-squash-risotto-sage-brown-butter-quick-easy-recipe"
"34_8";"what do I transfer the squash chunks, apple, and garlic cloves into";"food processor, blender";"";"fact";"equipment";"True";"True";"False";"34";"Pressure Cooker Butternut Squash Risotto With Frizzled Sage and Brown Butter Recipe";"3";"34";"8";"https://www.seriouseats.com/pressure-cooker-butternut-squash-risotto-sage-brown-butter-quick-easy-recipe"
"34_9";"what do I season with";"salt";"";"fact";"ingredient";"True";"True";"False";"34";"Pressure Cooker Butternut Squash Risotto With Frizzled Sage and Brown Butter Recipe";"3";"34";"9";"https://www.seriouseats.com/pressure-cooker-butternut-squash-risotto-sage-brown-butter-quick-easy-recipe"
"34_10";"what do I do to the remaining 2 tablespoons of olive oil";"heat";"";"competence";"preparation";"True";"True";"False";"34";"Pressure Cooker Butternut Squash Risotto With Frizzled Sage and Brown Butter Recipe";"4";"34";"10";"https://www.seriouseats.com/pressure-cooker-butternut-squash-risotto-sage-brown-butter-quick-easy-recipe"
"34_11";"what heat setting should I use for the olive oil";"medium-high heat";"";"fact";"temperature";"True";"True";"False";"34";"Pressure Cooker Butternut Squash Risotto With Frizzled Sage and Brown Butter Recipe";"4";"34";"11";"https://www.seriouseats.com/pressure-cooker-butternut-squash-risotto-sage-brown-butter-quick-easy-recipe"
"34_12";"what do I add after heating the olive oil";"onion";"";"fact";"ingredient";"True";"True";"False";"34";"Pressure Cooker Butternut Squash Risotto With Frizzled Sage and Brown Butter Recipe";"4";"34";"12";"https://www.seriouseats.com/pressure-cooker-butternut-squash-risotto-sage-brown-butter-quick-easy-recipe"
"34_13";"what do I add to cook";"rice";"";"fact";"ingredient";"True";"True";"False";"34";"Pressure Cooker Butternut Squash Risotto With Frizzled Sage and Brown Butter Recipe";"5";"34";"13";"https://www.seriouseats.com/pressure-cooker-butternut-squash-risotto-sage-brown-butter-quick-easy-recipe"
"34_14";"what should be evenly coated in oil";"rice";"";"fact";"ingredient";"True";"True";"False";"34";"Pressure Cooker Butternut Squash Risotto With Frizzled Sage and Brown Butter Recipe";"5";"34";"14";"https://www.seriouseats.com/pressure-cooker-butternut-squash-risotto-sage-brown-butter-quick-easy-recipe"
"34_15";"how long should I cook the rice";"3 to 4 minutes";"";"fact";"time";"False";"True";"False";"34";"Pressure Cooker Butternut Squash Risotto With Frizzled Sage and Brown Butter Recipe";"5";"34";"15";"https://www.seriouseats.com/pressure-cooker-butternut-squash-risotto-sage-brown-butter-quick-easy-recipe"
"34_16";"what do I add into the rice";"wine";"";"fact";"ingredient";"True";"True";"False";"34";"Pressure Cooker Butternut Squash Risotto With Frizzled Sage and Brown Butter Recipe";"6";"34";"16";"https://www.seriouseats.com/pressure-cooker-butternut-squash-risotto-sage-brown-butter-quick-easy-recipe"
"34_17";"what is the smell that should be gone";"raw alcohol";"";"fact";"ingredient";"True";"True";"False";"34";"Pressure Cooker Butternut Squash Risotto With Frizzled Sage and Brown Butter Recipe";"6";"34";"17";"https://www.seriouseats.com/pressure-cooker-butternut-squash-risotto-sage-brown-butter-quick-easy-recipe"
"34_18";"how long should the wine take to fully evaporate";"about 2 minutes";"";"fact";"time";"True";"True";"False";"34";"Pressure Cooker Butternut Squash Risotto With Frizzled Sage and Brown Butter Recipe";"6";"34";"18";"https://www.seriouseats.com/pressure-cooker-butternut-squash-risotto-sage-brown-butter-quick-easy-recipe"
"34_19";"what should I stir in the remaining of";"broth";"";"fact";"ingredient";"True";"True";"False";"34";"Pressure Cooker Butternut Squash Risotto With Frizzled Sage and Brown Butter Recipe";"7";"34";"19";"https://www.seriouseats.com/pressure-cooker-butternut-squash-risotto-sage-brown-butter-quick-easy-recipe"
"34_20";"what should I scrape the grains of";"rice";"";"fact";"ingredient";"True";"True";"False";"34";"Pressure Cooker Butternut Squash Risotto With Frizzled Sage and Brown Butter Recipe";"7";"34";"20";"https://www.seriouseats.com/pressure-cooker-butternut-squash-risotto-sage-brown-butter-quick-easy-recipe"
"34_21";"what should I scrape off the side of the pressure cooker besides rice";"onion";"";"fact";"ingredient";"True";"True";"False";"34";"Pressure Cooker Butternut Squash Risotto With Frizzled Sage and Brown Butter Recipe";"7";"34";"21";"https://www.seriouseats.com/pressure-cooker-butternut-squash-risotto-sage-brown-butter-quick-easy-recipe"
"34_22";"what heat setting should I melt the butter over";"medium-high heat";"";"fact";"temperature";"True";"True";"False";"34";"Pressure Cooker Butternut Squash Risotto With Frizzled Sage and Brown Butter Recipe";"8";"34";"22";"https://www.seriouseats.com/pressure-cooker-butternut-squash-risotto-sage-brown-butter-quick-easy-recipe"
"34_23";"how long should I wait for it to cook";"2 minutes";"";"fact";"time";"True";"True";"False";"34";"Pressure Cooker Butternut Squash Risotto With Frizzled Sage and Brown Butter Recipe";"8";"34";"23";"https://www.seriouseats.com/pressure-cooker-butternut-squash-risotto-sage-brown-butter-quick-easy-recipe"
"34_24";"what puree should I stir in";"squash";"squash purée";"fact";"ingredient";"True";"True";"False";"34";"Pressure Cooker Butternut Squash Risotto With Frizzled Sage and Brown Butter Recipe";"9";"34";"24";"https://www.seriouseats.com/pressure-cooker-butternut-squash-risotto-sage-brown-butter-quick-easy-recipe"
"34_25";"what do I stir in next";"brown butter";"";"fact";"ingredient";"True";"True";"False";"34";"Pressure Cooker Butternut Squash Risotto With Frizzled Sage and Brown Butter Recipe";"10";"34";"25";"https://www.seriouseats.com/pressure-cooker-butternut-squash-risotto-sage-brown-butter-quick-easy-recipe"
"34_26";"how much longer should I cook it for if it's too soupy";"few minutes";"";"fact";"time";"False";"True";"False";"34";"Pressure Cooker Butternut Squash Risotto With Frizzled Sage and Brown Butter Recipe";"10";"34";"26";"https://www.seriouseats.com/pressure-cooker-butternut-squash-risotto-sage-brown-butter-quick-easy-recipe"
"34_27";"what do I season the dish with";"salt";"";"fact";"ingredient";"False";"True";"False";"34";"Pressure Cooker Butternut Squash Risotto With Frizzled Sage and Brown Butter Recipe";"11";"34";"27";"https://www.seriouseats.com/pressure-cooker-butternut-squash-risotto-sage-brown-butter-quick-easy-recipe"
"34_28";"which leaves do I top off the dish with";"sage";"sage leaves";"fact";"ingredient";"True";"True";"False";"34";"Pressure Cooker Butternut Squash Risotto With Frizzled Sage and Brown Butter Recipe";"11";"34";"28";"https://www.seriouseats.com/pressure-cooker-butternut-squash-risotto-sage-brown-butter-quick-easy-recipe"
"34_29";"what else besides the sage leaves should I top off the dish with";"grated cheese";"";"fact";"ingredient";"True";"True";"False";"34";"Pressure Cooker Butternut Squash Risotto With Frizzled Sage and Brown Butter Recipe";"11";"34";"29";"https://www.seriouseats.com/pressure-cooker-butternut-squash-risotto-sage-brown-butter-quick-easy-recipe"
"38_1";"what am I preheating the oven to";"to 400°f";"";"fact";"temperature";"True";"True";"False";"34";"Pressure Cooker Butternut Squash Risotto With Frizzled Sage and Brown Butter Recipe";"1";"38";"1";"https://www.seriouseats.com/pressure-cooker-butternut-squash-risotto-sage-brown-butter-quick-easy-recipe"
"38_2";"how many tablespoons of olive oil again";"2 tablespoons (30ml)";"2";"fact";"amount";"False";"True";"False";"34";"Pressure Cooker Butternut Squash Risotto With Frizzled Sage and Brown Butter Recipe";"1";"38";"2";"https://www.seriouseats.com/pressure-cooker-butternut-squash-risotto-sage-brown-butter-quick-easy-recipe"
"38_3";"should I cut the sage";"sage";"";"competence";"preparation";"False";"False";"False";"34";"Pressure Cooker Butternut Squash Risotto With Frizzled Sage and Brown Butter Recipe";"1";"38";"3";"https://www.seriouseats.com/pressure-cooker-butternut-squash-risotto-sage-brown-butter-quick-easy-recipe"
"38_4";"how long should I cook it for";"about 45 minutes";"";"fact";"time";"True";"True";"False";"34";"Pressure Cooker Butternut Squash Risotto With Frizzled Sage and Brown Butter Recipe";"2";"38";"4";"https://www.seriouseats.com/pressure-cooker-butternut-squash-risotto-sage-brown-butter-quick-easy-recipe"
"38_5";"how long am I cooking the small chunks for";"about 30 minutes";"";"fact";"time";"True";"True";"False";"34";"Pressure Cooker Butternut Squash Risotto With Frizzled Sage and Brown Butter Recipe";"2";"38";"5";"https://www.seriouseats.com/pressure-cooker-butternut-squash-risotto-sage-brown-butter-quick-easy-recipe"
"38_6";"do I need to take the sage out of the large chunks of squash tray";"yes";"";"competence";"preparation";"False";"True";"False";"34";"Pressure Cooker Butternut Squash Risotto With Frizzled Sage and Brown Butter Recipe";"2";"38";"6";"https://www.seriouseats.com/pressure-cooker-butternut-squash-risotto-sage-brown-butter-quick-easy-recipe"
"38_7";"okay Alexa what am I putting in the food processor";"large squash chunks, apple, and garlic cloves";"";"fact";"ingredient";"False";"True";"False";"34";"Pressure Cooker Butternut Squash Risotto With Frizzled Sage and Brown Butter Recipe";"3";"38";"7";"https://www.seriouseats.com/pressure-cooker-butternut-squash-risotto-sage-brown-butter-quick-easy-recipe"
"38_8";"what am I doing with the mixture next";"food processor, blender";"";"competence";"preparation";"False";"True";"False";"34";"Pressure Cooker Butternut Squash Risotto With Frizzled Sage and Brown Butter Recipe";"3";"38";"8";"https://www.seriouseats.com/pressure-cooker-butternut-squash-risotto-sage-brown-butter-quick-easy-recipe"
"38_9";"what should I season it with";"salt";"";"fact";"ingredient";"True";"True";"False";"34";"Pressure Cooker Butternut Squash Risotto With Frizzled Sage and Brown Butter Recipe";"3";"38";"9";"https://www.seriouseats.com/pressure-cooker-butternut-squash-risotto-sage-brown-butter-quick-easy-recipe"
"38_10";"what should I do with the olive oil";"heat";"";"competence";"preparation";"True";"True";"False";"34";"Pressure Cooker Butternut Squash Risotto With Frizzled Sage and Brown Butter Recipe";"4";"38";"10";"https://www.seriouseats.com/pressure-cooker-butternut-squash-risotto-sage-brown-butter-quick-easy-recipe"
"38_11";"i've put the olive oil in a pressure cooker what what heat do I need to have it on";"medium-high heat";"";"fact";"temperature";"True";"True";"False";"34";"Pressure Cooker Butternut Squash Risotto With Frizzled Sage and Brown Butter Recipe";"4";"38";"11";"https://www.seriouseats.com/pressure-cooker-butternut-squash-risotto-sage-brown-butter-quick-easy-recipe"
"38_12";"what am I adding to the pressure cooker do I need to add something";"onion";"";"fact";"ingredient";"True";"True";"False";"34";"Pressure Cooker Butternut Squash Risotto With Frizzled Sage and Brown Butter Recipe";"4";"38";"12";"https://www.seriouseats.com/pressure-cooker-butternut-squash-risotto-sage-brown-butter-quick-easy-recipe"
"38_13";"right what am I putting in next";"rice";"";"fact";"ingredient";"True";"True";"False";"34";"Pressure Cooker Butternut Squash Risotto With Frizzled Sage and Brown Butter Recipe";"5";"38";"13";"https://www.seriouseats.com/pressure-cooker-butternut-squash-risotto-sage-brown-butter-quick-easy-recipe"
